ID	PC1	PC2	PC3	PC4	PC5	InferredCov1	InferredCov2	InferredCov3	InferredCov4	InferredCov5	InferredCov6	InferredCov7	InferredCov8	InferredCov9	InferredCov10	InferredCov11	InferredCov12	InferredCov13	InferredCov14	InferredCov15	InferredCov16	InferredCov17	InferredCov18	InferredCov19	InferredCov20	InferredCov21	InferredCov22	InferredCov23	InferredCov24	InferredCov25	InferredCov26	InferredCov27	InferredCov28	InferredCov29	InferredCov30	InferredCov31	InferredCov32	InferredCov33	InferredCov34	InferredCov35	InferredCov36	InferredCov37	InferredCov38	InferredCov39	InferredCov40	InferredCov41	InferredCov42	InferredCov43	InferredCov44	InferredCov45	InferredCov46	InferredCov47	InferredCov48	InferredCov49	InferredCov50	InferredCov51	InferredCov52	InferredCov53	InferredCov54	InferredCov55	InferredCov56	InferredCov57	InferredCov58	InferredCov59	InferredCov60	pcr	platform	sex
GTEX-111YS	0.0154	-0.0093	0.0107	-0.0038	-0.0083	-0.0354237928987	0.0417170375586	-0.0231999121606	0.0505644083023	0.00718115316704	-0.0308756679296	-0.00814673211426	0.0330260805786	0.039454575628	0.0230618473142	-0.0406797267497	-0.0231340769678	0.0132080325857	-0.0224677827209	0.0333381816745	0.0109759923071	-0.0662052258849	-0.0610322989523	-0.0557747557759	-0.00565341720358	-0.0387805588543	0.0464595295489	0.0232988540083	-0.00329438759945	0.0215840637684	0.0177938491106	0.0291486829519	-0.0506490208209	-0.00992879923433	-0.0680099353194	-0.0412292927504	0.0129999527708	0.14363090694	-0.0412097796798	-0.0611707791686	0.0392323583364	0.000512374390382	-0.0333026759326	0.0822458341718	0.0198287516832	0.00136894639581	-0.0142044713721	-0.0654668360949	-0.0533513687551	-0.03603868559	0.0521471500397	-0.0655773207545	-0.00396732334048	0.00857204850763	-0.0122580081224	-0.00761568313465	0.0872826501727	0.0103348121047	0.0220304988325	0.0299832597375	-0.0336795710027	-0.0185089875013	0.0470147319138	0.0245922468603	-0.0128042437136	1.0	1.0	1.0
GTEX-1122O	0.0139	-0.0097	0.0067	-0.0144	0.0296	-0.0466571524739	0.053043846041	-0.0294632874429	0.0306744687259	0.00599981518462	-0.0665314048529	-0.0295030958951	0.0831581577659	0.0370805598795	-0.0191339813173	-0.0262383949012	-0.0106011927128	-0.000189291778952	-0.0209016036242	0.0552622117102	-0.0258147064596	-0.0853009298444	-0.0431217625737	0.0466882027686	-0.0606365092099	0.0574836619198	0.0268149673939	-0.0424427166581	0.00564266741276	0.055083591491	-0.0398895144463	0.0598146766424	-0.108617067337	0.000812109443359	-0.0106104211882	-0.0776132494211	-0.110337801278	0.109912760556	0.010074775666	-0.0446841306984	0.00976535025984	0.040231987834	-0.0059797251597	0.0549678318202	0.008754003793	-0.0322821699083	-0.0589432269335	-0.0267909336835	-0.000550381955691	0.0904219076037	-0.0180099885911	-0.0625562146306	-0.0143081787974	-0.0632196366787	-0.0973190441728	0.0156477168202	0.0822148397565	0.0359904393554	-0.0149109978229	0.0535373948514	-0.0254262518138	-0.0938794463873	0.013487235643	0.00762770557776	0.0168320983648	1.0	1.0	2.0
GTEX-1128S	0.0145	-0.0093	0.0327	0.0056	0.051	0.0243749152869	-0.00695487391204	0.00433212611824	-0.0103956963867	-0.0197124239057	-0.0544673837721	0.0295095779002	0.0620571300387	-0.0207481924444	0.0189960245043	-0.0574413947761	-0.0407440401614	-0.041532471776	-0.0337534472346	0.0213975682855	9.91479610093e-05	-0.0195378363132	0.0013936694013	0.0309457741678	-0.0309517960995	-0.0413543283939	0.0754857063293	0.0864693522453	-0.0583135224879	0.0910798385739	0.046575166285	-0.0845647379756	-0.0148402666673	0.0831047296524	0.0482747033238	-0.0558652915061	-0.0923930853605	0.0517184697092	-0.0411216914654	-0.037215795368	-0.0627399533987	0.0510420128703	0.0438811928034	0.0327544435859	0.021793095395	0.0426838733256	0.0366149879992	-0.00452464353293	-0.0345585383475	-0.0350966081023	0.0399311445653	0.021250968799	-0.108726650476	0.0257071070373	-0.00978852715343	-0.0326258130372	0.0693357363343	-0.0188605636358	-0.0341275148094	-0.0195991266519	-0.0667002499104	0.0406797789037	-0.0632514506578	0.0208107568324	0.0471990816295	1.0	1.0	2.0
GTEX-117XS	0.0139	-0.0056	-0.0096	-0.0022	0.0177	0.033989533782	0.0629996284842	-0.0559811517596	-0.0158029999584	-0.00783908925951	-0.0702331066132	-0.00346734747291	0.00279050739482	-0.0154884625226	-0.0222015753388	0.00284595624544	-0.0313234217465	-0.0461281836033	0.0249459892511	-0.00766998110339	0.0355805382133	0.0347280167043	0.0624285675585	0.0169812534004	-0.088160969317	0.0115039097145	-0.0814014449716	-0.0234322734177	0.0350746326149	0.0283597838134	0.0249906498939	-0.0722326263785	-0.0151019655168	-0.017097119242	0.00770782399923	0.00521348975599	-0.0502750016749	0.0463187769055	-0.0231681074947	0.00527419196442	-0.000427452323493	-0.016992719844	-0.0438220538199	-0.00390661600977	0.0327587798238	-0.111904740334	-0.0458598174155	-0.0779433101416	-0.0308376885951	0.0676480084658	0.0402706414461	-0.0114447493106	0.00471682660282	0.0864971801639	-0.0141224581748	-0.0552643686533	-0.0968834087253	0.0744010657072	0.0704298242927	-0.0142871271819	-0.012379813008	-0.0541690066457	-0.0458062849939	-0.00983262434602	-0.0678541734815	1.0	1.0	1.0
GTEX-117YW	0.0109	-0.0031	-0.0767	0.012	0.002	0.0409368127584	0.0130785293877	-0.0811609774828	-0.0460093207657	0.0609374605119	-0.0504469834268	-0.061493396759	0.0440294407308	0.042995236814	-0.0183300171047	0.00947806704789	-0.0341915413737	-0.0442920401692	0.0323727838695	-0.017387304455	-0.0167141593993	-0.0137412399054	-0.00917381420732	-0.0408649034798	-0.0268174856901	-0.0885590314865	-0.0344910137355	-0.0404688417912	0.0181893501431	-0.0720185190439	0.0410656519234	0.0148508008569	-0.000566404836718	-0.0242384336889	0.12332752347	-0.0407467447221	-0.0770680755377	-0.0450395792723	-0.0118074370548	-0.0291166994721	-0.0293629392982	-0.0379376038909	-0.0684105306864	-0.0112768542022	0.00369994738139	-0.0951261296868	0.037694811821	-0.00628526089713	0.10681848973	-0.0556503869593	-0.0102702770382	-0.0432204715908	0.0485799312592	-0.0788024514914	0.0142443617806	-0.103276573122	-0.0225206054747	0.00604663370177	-0.0273534432054	0.0302530582994	-0.0838372185826	-0.132656678557	-0.167869061232	-0.0858403295279	0.0734212547541	1.0	1.0	1.0
GTEX-11DXX	0.0141	-0.0083	0.0026	0.015	0.0228	-0.032207544893	-4.87925462949e-05	-0.00160932214931	0.0470915809274	-0.0630730912089	-0.0597021095455	0.0136446272954	0.014185407199	0.0249948576093	0.0230215098709	0.0210505351424	-0.0424281433225	-0.0187488924712	0.0312811546028	0.0399111285806	-0.0193424075842	0.0329547896981	-0.0132262017578	-0.0726769343019	0.0168143901974	0.0919259488583	-0.0341447889805	-0.0301350709051	0.0283187907189	0.0810800939798	-0.0682583674788	-0.0260563958436	0.0228373091668	0.0718115866184	0.0478323884308	-0.0792414098978	0.0166960470378	-0.00669928872958	0.00396070396528	0.086491458118	-0.0612838156521	0.0404820665717	0.00964460987598	-0.0681169033051	-0.00036296545295	0.053033106029	-0.0170055236667	0.0114659694955	0.046635363251	0.0155199589208	-0.0907559767365	0.0456657893956	0.0269499700516	-0.0273586250842	0.0577874518931	0.0212386976928	0.0682986080647	0.15388739109	0.0297690052539	-0.0447622165084	0.0696543380618	0.0497637502849	0.0713219791651	0.0665797889233	-0.042998932302	1.0	1.0	2.0
GTEX-11DXZ	-0.0898	-0.012	0.0067	0.0028	0.0143	-0.00474752765149	0.0101585993543	-0.0167302433401	-0.0540464781225	0.0317577831447	-0.0448603369296	-0.0658846199512	-0.0405484363437	0.0111555233598	-0.0590973347425	-0.0231381133199	-0.0422934815288	0.0535495281219	-0.0199454706162	-0.0308664608747	0.0377224721015	0.0677072480321	-0.0870197862387	-0.00732358405367	0.0143073918298	-0.0636370629072	0.0205714721233	-0.0375293083489	0.00576849188656	-0.0335365533829	0.031095193699	0.0218133106828	0.0700521841645	-0.0199778713286	-0.042232234031	0.0762820020318	0.0625788122416	0.0262917168438	0.0786007791758	-0.0540079884231	-0.000331650488079	-0.0157438889146	0.0946893915534	0.00517623033375	0.0311506055295	0.0216260664165	0.046240311116	-0.0285859107971	-0.0279125310481	0.168508976698	0.0365676991642	-0.0515254512429	-0.00732662156224	0.0501956865191	-0.00529674207792	0.0316252075136	-0.015779543668	-0.00571715505794	0.00859567057341	0.0125185865909	-0.00257001607679	-0.0253337454051	0.0202145073563	0.00266250292771	0.0245237536728	0.0	1.0	1.0
GTEX-11DYG	-0.0941	-0.0131	0.0034	0.0074	-0.0088	0.0406853035092	0.00424122577533	-0.0471929684281	0.0379727818072	0.0369670428336	-0.0163309276104	-0.0140182822943	0.00419664243236	0.0682633295655	0.0524702556431	0.0257170498371	0.076263949275	-0.0100886216387	-0.0119194081053	0.00806981883943	0.0238982997835	-0.038562502712	-0.0250041075051	-0.0231392327696	-0.0456270985305	0.0258986148983	0.0392901115119	0.0169161316007	0.04103051126	-0.0616902448237	0.0367175750434	0.0981315523386	-0.0134338391945	-0.115938127041	-0.0303749293089	0.0338388942182	0.0104151703417	0.135200351477	0.0745796486735	-0.0249458048493	0.145155757666	-0.0236915461719	0.164700552821	-0.0243787188083	-0.00177409907337	-0.00648414017633	0.105401106179	0.0409541651607	-0.0307210255414	-0.0397678725421	-0.026251103729	-0.120657511055	0.0747668892145	-0.0215268004686	0.0629317909479	0.026181422174	0.0423503406346	-0.0595958158374	0.0237558223307	-0.0124577116221	0.00449708430097	-0.0522336401045	-0.0474857315421	0.0422184430063	-0.0361045822501	1.0	1.0	1.0
GTEX-11EM3	0.0145	-0.0059	0.0096	0.0145	0.0263	-0.0256668031216	0.0415794625878	-0.00915878731757	0.000546365219634	0.0211319625378	0.0699188932776	-0.0409817434847	-0.0353759974241	0.0782623514533	0.0240337941796	-0.0401895940304	0.0346212610602	-0.0300115961581	-0.0282839592546	-0.0996125563979	0.104636251926	-0.0395159013569	-0.0580898188055	0.0602441318333	0.0614792667329	0.0115032251924	0.0175924040377	-0.00132561905775	0.129196792841	0.110835790634	0.0398303419352	-0.023165339604	-0.00817787367851	0.0827103629708	-0.00274340622127	0.00625913776457	0.0372516028583	-0.0401792600751	-0.0173615794629	0.0403157547116	0.0167487300932	0.0694614052773	-0.0227099768817	0.0261995699257	-0.0419996865094	-0.0218354016542	0.0715534687042	-0.0698422864079	0.103454880416	0.0701338276267	-0.00572110479698	0.0669545531273	-0.02560518682	0.0344026647508	0.0243653934449	0.00114366854541	-0.0150110321119	0.065127581358	-0.00593629991636	-0.0231727231294	0.00697625335306	0.0584181696177	-0.0574299246073	-0.110328964889	0.0586157590151	1.0	1.0	2.0
GTEX-11EMC	0.0141	-0.0025	-0.0036	0.0053	0.0064	0.026299668476	-0.0420660376549	-0.029919475317	0.00859166681767	0.046868853271	-0.00739518925548	0.0204043202102	0.0292855650187	0.0160683505237	0.0148189924657	-0.1145414114	-0.0154268359765	0.016750536859	0.0190253928304	0.0558009073138	0.0625969991088	0.0173686724156	-0.0172255765647	-0.0166124869138	-0.026256788522	-0.00795027054846	0.0490744188428	-0.000355021038558	0.0486648231745	0.0363585948944	0.0625855773687	-0.0161455925554	0.0559431947768	0.0588652007282	0.0417610965669	-0.0170601326972	0.117566138506	-0.0883728712797	0.0229088775814	0.058462806046	-0.082515232265	0.0371601656079	0.115756645799	0.0270641110837	-0.0741838812828	0.0858361124992	-0.0456918627024	0.00841401517391	0.00773729290813	0.035166695714	0.0393803529441	-0.0182800516486	-0.0356818959117	-0.0383406728506	-0.0523970685899	-0.0306443199515	-0.046828828752	0.0390786528587	0.0694159939885	-0.0106491846964	-0.0561812743545	-0.0167789068073	-0.0946074277163	-0.0592656955123	-0.0146890804172	1.0	1.0	2.0
